Date,Open,High,Low,Close,Adj Close,Volume,stock_name
2016-11-21,73.239998,74.459999,72.879997,74.379997,67.1679,1811100,lycaa
2016-11-22,74.550003,75.32,74.199997,74.370003,67.158867,2031500,lycaa
2016-11-23,74.529999,75.459999,74.0,75.040001,67.763908,1357600,lycaa
2016-11-25,75.110001,75.199997,74.519997,74.610001,67.375587,364800,lycaa
2016-11-28,74.519997,75.480003,74.519997,74.919998,67.655533,1254000,lycaa
2016-11-29,76.040001,76.139999,74.43,74.75,67.502022,1499500,lycaa
2016-11-30,74.900002,75.360001,74.610001,75.07,67.791008,1322700,lycaa
2016-12-01,75.239998,77.309998,75.059998,76.050003,68.675995,1718500,lycaa
2016-12-02,76.230003,77.120003,75.519997,75.589996,68.260582,1162600,lycaa
2016-12-05,76.010002,76.699997,75.550003,76.660004,69.226837,1688900,lycaa
2016-12-06,76.660004,76.75,75.720001,76.339996,68.937859,968800,lycaa
2016-12-07,76.339996,77.480003,75.93,77.389999,69.886032,1286600,lycaa
2016-12-08,77.489998,77.489998,76.269997,76.57,69.145538,1733700,lycaa
2016-12-09,76.720001,77.760002,76.029999,77.440002,69.931206,1345700,lycaa
2016-12-12,76.760002,77.440002,75.980003,76.519997,69.100403,1622300,lycaa
2016-12-13,76.089996,77.209999,75.699997,76.720001,69.280998,1705500,lycaa
2016-12-14,76.93,76.940002,75.459999,75.489998,68.170273,1707300,lycaa
2016-12-15,75.739998,76.790001,75.220001,76.25,68.856575,1678600,lycaa
2016-12-16,76.470001,76.639999,75.610001,76.339996,68.937859,2492100,lycaa
2016-12-19,76.25,77.099998,76.029999,76.519997,69.100403,913700,lycaa
2016-12-20,76.599998,78.129997,76.230003,78.110001,70.536232,1054600,lycaa
2016-12-21,78.169998,78.169998,77.480003,77.650002,70.120842,761400,lycaa
2016-12-22,77.650002,77.739998,75.870003,76.209999,68.82048,1074200,lycaa
2016-12-23,76.379997,76.949997,76.029999,76.129997,68.748207,574100,lycaa
2016-12-27,76.449997,77.160004,76.080002,76.529999,69.109421,587600,lycaa
2016-12-28,76.599998,76.879997,75.540001,75.730003,68.387001,517700,lycaa
2016-12-29,75.860001,76.519997,75.57,76.019997,68.64888,722100,lycaa
2016-12-30,76.260002,76.769997,75.360001,75.809998,68.459236,570200,lycaa
2017-01-03,76.900002,77.25,75.730003,75.900002,68.540504,1253300,lycaa
2017-01-04,75.809998,77.160004,75.410004,76.790001,69.344223,1415000,lycaa
2017-01-05,76.330002,77.129997,74.940002,75.629997,68.296677,1515000,lycaa
2017-01-06,75.809998,76.029999,75.080002,75.160004,67.872284,1464200,lycaa
2017-01-09,75.209999,75.629997,74.68,75.370003,68.061928,877700,lycaa
2017-01-10,75.199997,76.839996,75.120003,76.349998,68.946899,962600,lycaa
2017-01-11,76.589996,76.940002,75.660004,76.5,69.082329,715100,lycaa
2017-01-12,76.5,76.669998,75.32,75.949997,68.585686,607900,lycaa
2017-01-13,77.129997,77.370003,75.889999,76.050003,68.675995,1299100,lycaa
2017-01-17,76.029999,78.25,76.029999,77.360001,69.858955,1062300,lycaa
2017-01-18,77.360001,77.739998,75.650002,76.410004,69.001068,1154700,lycaa
2017-01-19,76.190002,76.720001,74.260002,74.790001,67.538162,1465500,lycaa
2017-01-20,75.0,75.349998,74.260002,75.220001,67.926453,1265700,lycaa
2017-01-23,74.849998,75.139999,74.050003,74.709999,67.465897,1089900,lycaa
2017-01-24,75.0,75.279999,74.110001,75.160004,67.872284,1650000,lycaa
2017-01-25,75.660004,76.120003,74.379997,75.230003,67.935493,1172000,lycaa
2017-01-26,75.269997,75.809998,74.459999,74.989998,67.71875,899800,lycaa
2017-01-27,75.18,75.190002,74.099998,74.360001,67.149857,853500,lycaa
2017-01-30,74.199997,74.550003,73.269997,74.480003,67.258217,1715500,lycaa
2017-01-31,74.129997,74.389999,72.709999,73.669998,66.526764,2112100,lycaa
2017-02-01,73.269997,74.059998,71.610001,72.370003,65.352798,4076800,lycaa
2017-02-02,75.120003,76.0,73.019997,73.709999,66.562889,6506600,lycaa
2017-02-03,73.459999,73.75,72.0,73.279999,66.174561,2283600,lycaa
2017-02-06,73.169998,73.93,72.540001,73.279999,66.174561,1459400,lycaa
2017-02-07,73.349998,73.910004,72.809998,73.18,66.084236,1254400,lycaa
2017-02-08,73.129997,73.660004,72.010002,73.029999,65.948776,2955100,lycaa
2017-02-09,73.0,74.150002,72.559998,73.540001,66.40937,3385300,lycaa
2017-02-10,73.57,74.620003,73.32,74.25,67.050491,1593400,lycaa
2017-02-13,74.480003,74.550003,73.059998,73.160004,66.0662,1049800,lycaa
2017-02-14,73.139999,73.690002,73.110001,73.400002,66.282921,895000,lycaa
2017-02-15,73.360001,73.669998,72.650002,72.730003,65.67791,1892400,lycaa
2017-02-16,72.879997,73.059998,70.489998,70.849998,63.980167,3179800,lycaa
2017-02-17,70.800003,72.290001,70.489998,72.18,65.181206,3440200,lycaa
2017-02-21,72.900002,73.0,71.610001,72.919998,65.849457,2529800,lycaa
2017-02-22,73.0,73.43,72.230003,72.300003,65.289589,1561800,lycaa
2017-02-23,72.5,72.860001,70.910004,71.0,64.329185,1636600,lycaa
2017-02-24,71.370003,71.900002,70.720001,71.169998,64.483177,2849400,lycaa
2017-02-27,71.230003,72.260002,70.529999,71.32,64.619102,2697000,lycaa
2017-02-28,71.360001,71.739998,70.120003,70.910004,64.247627,2128400,lycaa
2017-03-01,71.669998,72.279999,71.029999,71.919998,65.162743,2517600,lycaa
2017-03-02,72.010002,73.0,71.779999,72.589996,65.769791,2209300,lycaa
2017-03-03,72.400002,72.529999,71.639999,72.389999,65.588585,1501600,lycaa
2017-03-06,72.389999,72.389999,71.080002,71.779999,65.035889,1522000,lycaa
2017-03-07,71.580002,71.870003,71.260002,71.43,64.718788,1067700,lycaa
2017-03-08,71.550003,73.080002,71.400002,72.699997,65.869461,1448100,lycaa
2017-03-09,72.589996,72.779999,71.949997,71.970001,65.208031,1597400,lycaa
2017-03-10,72.019997,72.629997,71.889999,72.510002,65.697311,1066100,lycaa
2017-03-13,72.510002,72.760002,70.220001,71.699997,64.963402,2330000,lycaa
2017-03-14,70.809998,72.260002,70.809998,71.739998,64.999641,1312200,lycaa
2017-03-15,72.18,72.529999,71.419998,72.260002,65.470802,1509400,lycaa
2017-03-16,72.25,73.129997,71.830002,71.910004,65.153679,1822200,lycaa
2017-03-17,72.419998,72.860001,71.190002,71.370003,64.664421,2148500,lycaa
2017-03-20,71.290001,71.610001,70.480003,70.919998,64.256691,1994900,lycaa
2017-03-21,70.980003,71.169998,68.080002,68.169998,61.765064,3916800,lycaa
2017-03-22,68.099998,68.910004,67.730003,68.779999,62.317757,1700700,lycaa
2017-03-23,69.150002,69.639999,68.75,69.300003,62.788902,1373500,lycaa
2017-03-24,69.300003,69.75,68.900002,69.019997,62.535217,1504500,lycaa
2017-03-27,68.519997,68.989998,68.18,68.419998,61.991596,1724400,lycaa
2017-03-28,68.330002,68.550003,67.699997,67.970001,61.58387,2083100,lycaa
2017-03-29,68.019997,68.709999,67.769997,68.470001,62.036896,1592400,lycaa
2017-03-30,68.379997,68.82,68.199997,68.650002,62.199986,1074100,lycaa
2017-03-31,68.540001,69.269997,68.5,68.970001,62.489918,1159300,lycaa
2017-04-03,68.93,69.25,68.089996,68.18,61.77412,2117300,lycaa
2017-04-04,67.989998,69.230003,67.540001,68.989998,62.508034,2920300,lycaa
2017-04-05,69.190002,69.970001,68.199997,68.25,61.837543,2063100,lycaa
2017-04-06,68.470001,69.910004,68.279999,69.529999,62.997272,2452800,lycaa
2017-04-07,69.519997,70.110001,69.209999,69.940002,63.368778,1515700,lycaa
2017-04-10,70.0,71.529999,69.940002,70.410004,63.794617,3230900,lycaa
2017-04-11,70.169998,71.419998,69.440002,70.470001,63.84898,1694700,lycaa
2017-04-12,67.110001,67.400002,64.57,64.610001,58.539555,9102400,lycaa
2017-04-13,64.349998,65.290001,63.509998,63.540001,57.570084,3469900,lycaa
2017-04-17,63.860001,63.970001,63.060001,63.549999,57.579136,2322000,lycaa
2017-04-18,63.529999,64.400002,63.23,63.709999,57.724113,2174200,lycaa
2017-04-19,63.810001,64.43,63.759998,64.050003,58.032169,1644400,lycaa
2017-04-20,64.459999,65.279999,64.459999,64.910004,58.811371,1997600,lycaa
2017-04-21,65.190002,65.699997,64.970001,65.599998,59.436531,2076700,lycaa
2017-04-24,66.160004,67.0,65.519997,65.559998,59.400299,2398300,lycaa
2017-04-25,65.5,65.57,64.610001,64.959999,58.85667,2031400,lycaa
2017-04-26,65.269997,65.769997,65.129997,65.300003,59.164719,2446700,lycaa
2017-04-27,64.230003,64.489998,61.119999,62.169998,56.328808,6485800,lycaa
2017-04-28,62.23,62.299999,61.369999,61.91,56.093227,3230300,lycaa
2017-05-01,62.139999,62.139999,61.130001,61.400002,55.631149,1880900,lycaa
2017-05-02,61.349998,62.650002,61.220001,62.639999,56.754639,2442300,lycaa
2017-05-03,62.48,63.139999,62.080002,62.599998,56.718407,2336400,lycaa
2017-05-04,62.0,62.18,61.060001,61.540001,55.757988,2679600,lycaa
2017-05-05,61.900002,61.98,61.290001,61.950001,56.129475,1361700,lycaa
2017-05-08,62.34,62.349998,61.400002,61.66,55.866726,1477100,lycaa
2017-05-09,61.830002,61.950001,61.360001,61.84,56.0298,1273100,lycaa
2017-05-10,61.93,61.93,60.869999,60.950001,55.223423,1509600,lycaa
2017-05-11,60.709999,60.919998,59.799999,60.259998,54.598248,1690900,lycaa
2017-05-12,60.060001,60.189999,59.450001,60.07,54.426113,1654100,lycaa
2017-05-15,60.279999,60.639999,59.209999,59.25,53.683144,2031200,lycaa
2017-05-16,59.52,59.599998,58.450001,58.689999,53.175766,1617900,lycaa
2017-05-17,58.34,59.110001,57.720001,57.73,52.305962,2053800,lycaa
2017-05-18,57.57,58.380001,57.470001,57.970001,52.770222,1952400,lycaa
2017-05-19,58.07,58.43,57.419998,57.57,52.406086,2364500,lycaa
2017-05-22,57.610001,57.720001,56.23,56.299999,51.250011,2278700,lycaa
2017-05-23,56.349998,56.41,54.09,54.290001,49.420315,4363700,lycaa
2017-05-24,54.5,54.549999,52.849998,53.119999,48.355247,3057400,lycaa
2017-05-25,53.200001,54.810001,53.18,54.380001,49.502232,2723100,lycaa
2017-05-26,54.580002,55.130001,54.009998,54.880001,49.95739,2647600,lycaa
2017-05-30,54.669998,55.299999,54.540001,54.82,49.902767,2636000,lycaa
2017-05-31,54.919998,55.169998,53.93,55.150002,50.203175,2204200,lycaa
2017-06-01,55.369999,56.18,54.98,56.110001,51.077057,2704400,lycaa
2017-06-02,55.790001,56.139999,54.720001,55.610001,50.621906,2668500,lycaa
2017-06-05,55.720001,56.189999,55.049999,55.900002,50.885891,2829200,lycaa
2017-06-06,55.59,55.82,54.759998,55.02,50.084831,2267300,lycaa
2017-06-07,55.029999,55.799999,54.290001,54.490002,49.602364,2852900,lycaa
2017-06-08,54.75,56.639999,54.290001,54.439999,49.55685,3950600,lycaa
2017-06-09,54.689999,57.470001,54.27,57.02,51.90543,3529500,lycaa
2017-06-12,57.080002,59.290001,57.060001,57.720001,52.542645,3654800,lycaa
2017-06-13,57.560001,58.240002,56.59,57.150002,52.023777,2377000,lycaa
2017-06-14,57.259998,57.75,55.77,56.119999,51.086159,2287200,lycaa
2017-06-15,56.049999,56.360001,55.169998,55.830002,50.822166,1572300,lycaa
2017-06-16,55.580002,55.68,54.52,55.470001,50.494465,3242100,lycaa
2017-06-19,55.709999,56.080002,54.970001,55.630001,50.640114,2050800,lycaa
2017-06-20,55.689999,55.849998,53.59,53.639999,48.828609,2515700,lycaa
2017-06-21,53.66,53.990002,52.779999,52.82,48.082157,1790000,lycaa
2017-06-22,52.860001,53.119999,52.48,52.529999,47.818169,2227500,lycaa
2017-06-23,52.529999,52.869999,52.110001,52.650002,47.927418,2716800,lycaa
2017-06-26,52.650002,53.080002,52.09,52.849998,48.109474,1891600,lycaa
2017-06-27,52.849998,54.200001,52.790001,53.759998,48.937843,1840700,lycaa
2017-06-28,53.970001,54.299999,53.099998,53.130001,48.364357,1385700,lycaa
2017-06-29,53.130001,53.84,52.919998,53.080002,48.318848,1351400,lycaa
2017-06-30,53.459999,54.41,53.029999,54.209999,49.347485,1541400,lycaa
2017-07-03,54.68,55.389999,54.450001,54.959999,50.030205,1098200,lycaa
2017-07-05,54.830002,55.200001,52.970001,53.0,48.24601,2824900,lycaa
2017-07-06,52.970001,53.139999,51.43,51.5,46.880566,3083500,lycaa
2017-07-07,51.52,51.810001,50.919998,51.060001,46.480015,3382600,lycaa
2017-07-10,51.0,51.380001,50.580002,50.66,46.11591,2536600,lycaa
2017-07-11,50.52,50.610001,49.880001,50.049999,45.560623,2386300,lycaa
2017-07-12,50.310001,50.73,49.869999,49.990002,45.506008,2487200,lycaa
2017-07-13,50.290001,50.869999,49.990002,50.349998,45.833702,4136600,lycaa
2017-07-14,50.599998,52.200001,50.470001,51.52,46.898769,3076800,lycaa
2017-07-17,51.540001,53.18,51.43,52.279999,47.590595,3041200,lycaa
2017-07-18,52.290001,52.450001,51.380001,51.810001,47.162754,1586700,lycaa
2017-07-19,52.029999,52.830002,51.52,51.84,47.190075,1771900,lycaa
2017-07-20,51.700001,52.689999,51.290001,52.029999,47.363026,2204900,lycaa
2017-07-21,51.919998,52.759998,51.84,52.610001,47.891003,2414000,lycaa
2017-07-24,52.57,52.57,51.360001,51.52,46.898769,2049000,lycaa
2017-07-25,51.759998,53.799999,51.759998,53.529999,48.728481,2687900,lycaa
2017-07-26,53.540001,54.009998,52.830002,53.400002,48.610142,3385800,lycaa
2017-07-27,54.0,58.349998,53.66,57.529999,52.369686,9372500,lycaa
2017-07-28,57.259998,57.75,56.23,56.619999,51.541306,3377300,lycaa
2017-07-31,56.77,56.990002,56.040001,56.119999,51.086159,1802800,lycaa
2017-08-01,56.400002,56.400002,55.169998,56.189999,51.149876,2422800,lycaa
2017-08-02,55.880001,56.189999,55.490002,55.68,50.685623,1421300,lycaa
2017-08-03,55.330002,56.119999,54.990002,55.509998,50.53088,1911100,lycaa
2017-08-04,55.700001,57.189999,55.529999,56.990002,51.87812,1752500,lycaa
2017-08-07,56.93,57.150002,56.049999,56.610001,51.532207,1979200,lycaa
2017-08-08,56.52,56.959999,55.470001,55.73,50.73114,1594000,lycaa
2017-08-09,55.459999,55.639999,54.720001,55.490002,50.512672,1749900,lycaa
2017-08-10,55.27,55.27,53.080002,53.189999,48.418968,2415200,lycaa
2017-08-11,53.209999,53.759998,52.630001,53.490002,48.692066,1613200,lycaa
2017-08-14,53.799999,54.450001,53.27,54.029999,49.183628,1690400,lycaa
2017-08-15,54.18,54.18,51.849998,52.59,47.872795,2551500,lycaa
2017-08-16,52.860001,53.860001,52.810001,53.73,48.910538,1703500,lycaa
2017-08-17,53.369999,55.34,52.82,54.919998,50.246296,3157200,lycaa
2017-08-18,54.5,54.860001,53.919998,54.700001,50.045021,3048300,lycaa
2017-08-21,54.66,55.240002,54.200001,54.759998,50.099907,1713800,lycaa
2017-08-22,55.009998,56.189999,54.919998,56.169998,51.389915,2515600,lycaa
2017-08-23,56.0,57.240002,55.93,57.040001,52.185879,4374700,lycaa
2017-08-24,57.509998,58.720001,57.32,57.689999,52.780567,3334600,lycaa
2017-08-25,57.860001,60.029999,57.810001,59.580002,54.509712,3487100,lycaa
2017-08-28,59.709999,59.799999,58.790001,58.959999,53.942493,2057600,lycaa
2017-08-29,58.48,58.779999,58.099998,58.759998,53.759499,1391700,lycaa
2017-08-30,58.700001,59.200001,58.459999,58.950001,53.933327,1339300,lycaa
2017-08-31,59.48,60.150002,59.25,59.509998,54.445679,2288400,lycaa
2017-09-01,59.75,59.799999,59.139999,59.540001,54.473129,2176400,lycaa
2017-09-05,59.82,59.990002,59.0,59.380001,54.326752,2070400,lycaa
2017-09-06,59.349998,60.75,59.060001,60.02,54.912273,2438400,lycaa
2017-09-07,60.400002,60.990002,60.080002,60.939999,55.753983,2090600,lycaa
2017-09-08,60.799999,60.900002,59.639999,60.310001,55.177601,2880900,lycaa
2017-09-11,60.57,60.959999,60.32,60.93,55.744843,2332900,lycaa
2017-09-12,60.93,61.73,60.650002,61.700001,56.449303,1417000,lycaa
2017-09-13,61.610001,62.52,61.540001,62.400002,57.089737,1983500,lycaa
2017-09-14,62.349998,62.52,61.98,62.5,57.181221,1697600,lycaa
2017-09-15,62.75,63.189999,62.299999,63.16,57.785072,2119500,lycaa
2017-09-18,63.209999,63.380001,61.259998,61.349998,56.129097,2368200,lycaa
2017-09-19,61.48,61.689999,60.66,61.25,56.037613,1612500,lycaa
2017-09-20,60.959999,61.220001,59.919998,60.610001,55.452072,2033100,lycaa
2017-09-21,60.740002,61.02,60.07,60.75,55.580162,1479400,lycaa
2017-09-22,60.66,61.66,60.509998,61.119999,55.918659,2068000,lycaa
2017-09-25,61.18,63.099998,61.09,62.84,57.492294,2123600,lycaa
2017-09-26,62.91,63.34,62.27,62.849998,57.501442,1124200,lycaa
2017-09-27,63.060001,63.279999,62.119999,62.91,57.556332,1327500,lycaa
2017-09-28,62.93,63.400002,62.57,63.110001,57.739319,1192800,lycaa
2017-09-29,63.07,63.330002,62.619999,63.290001,57.904011,1023300,lycaa
2017-10-02,61.990002,63.060001,61.68,62.990002,57.629539,1733400,lycaa
2017-10-03,63.18,63.459999,62.869999,63.189999,57.812519,931000,lycaa
2017-10-04,63.139999,63.48,62.09,62.189999,56.897614,1013600,lycaa
2017-10-05,62.099998,62.470001,61.41,62.450001,57.135487,1437400,lycaa
2017-10-06,62.299999,62.419998,60.880001,61.049999,55.854633,1946300,lycaa
2017-10-09,61.099998,61.27,59.93,60.220001,55.095261,1392100,lycaa
2017-10-10,60.32,60.98,60.150002,60.299999,55.168453,1278200,lycaa
2017-10-11,60.200001,60.740002,59.349998,59.43,54.372486,2062400,lycaa
2017-10-12,60.400002,60.400002,57.59,58.200001,53.247158,3094400,lycaa
2017-10-13,58.459999,59.360001,57.599998,58.82,53.8144,2262800,lycaa
2017-10-16,58.790001,59.009998,58.25,58.639999,53.649708,1437900,lycaa
2017-10-17,58.57,59.5,58.560001,59.099998,54.070568,2118300,lycaa
2017-10-18,59.099998,60.02,58.380001,58.68,53.686317,1604100,lycaa
2017-10-19,58.560001,58.880001,58.049999,58.43,53.457588,1716800,lycaa
2017-10-20,58.57,59.110001,58.32,58.889999,53.878437,1934000,lycaa
2017-10-23,58.740002,59.490002,58.369999,58.43,53.457588,2070800,lycaa
2017-10-24,58.380001,58.459999,57.25,58.299999,53.33865,3014500,lycaa
2017-10-25,58.470001,58.77,57.450001,57.919998,52.99099,4453600,lycaa
2017-10-26,54.900002,57.549999,54.759998,57.349998,52.469494,7657300,lycaa
2017-10-27,57.099998,58.490002,56.27,58.259998,53.302059,3585300,lycaa
2017-10-30,58.27,60.68,57.889999,60.490002,55.342281,3429400,lycaa
2017-10-31,60.73,61.0,59.259998,60.259998,55.131859,2939500,lycaa
2017-11-01,60.400002,60.610001,59.18,59.279999,54.235249,1592800,lycaa
2017-11-02,59.34,59.919998,58.5,59.66,54.58292,1961600,lycaa
2017-11-03,57.900002,60.200001,57.900002,58.970001,53.951637,1873400,lycaa
2017-11-06,59.110001,59.799999,59.009998,59.619999,54.546322,1550700,lycaa
2017-11-07,59.5,59.66,58.689999,59.139999,54.107178,949100,lycaa
2017-11-08,59.16,60.830002,59.060001,60.639999,55.479515,1933600,lycaa
2017-11-09,60.27,62.16,60.169998,61.880001,56.613998,1589400,lycaa
2017-11-10,61.66,63.360001,61.560001,62.669998,57.336758,3016000,lycaa
2017-11-13,62.450001,62.959999,61.290001,61.330002,56.110798,1439800,lycaa
2017-11-14,60.93,62.139999,60.77,61.650002,56.403568,1381900,lycaa
2017-11-15,61.700001,63.240002,61.110001,62.84,57.492294,2062200,lycaa
2017-11-16,63.139999,64.160004,62.799999,63.299999,57.913151,2190700,lycaa
2017-11-17,63.43,64.599998,63.130001,64.5,59.263828,1958200,lycaa
2017-11-20,64.800003,65.790001,64.639999,65.730003,60.39397,2231100,lycaa
2017-11-21,65.790001,65.800003,63.939999,64.870003,59.603786,2113800,lycaa
2017-11-22,64.910004,65.769997,64.389999,64.720001,59.465961,1484300,lycaa
2017-11-24,64.599998,64.720001,64.120003,64.290001,59.070866,543500,lycaa
2017-11-27,64.57,65.050003,64.0,64.720001,59.465961,1583300,lycaa
2017-11-28,64.730003,67.809998,64.449997,67.75,62.249981,2199300,lycaa
2017-11-29,67.720001,69.959999,67.5,69.360001,63.729275,3240800,lycaa
2017-11-30,69.580002,70.610001,68.220001,68.239998,62.700203,2490100,lycaa
2017-12-01,68.529999,69.18,67.230003,68.160004,62.626686,2647300,lycaa
2017-12-04,68.620003,69.419998,68.089996,68.269997,62.727749,4821900,lycaa
2017-12-05,68.769997,69.43,68.089996,68.75,63.1688,3461000,lycaa
2017-12-06,68.889999,69.260002,66.949997,67.010002,61.570049,1513900,lycaa
2017-12-07,66.970001,67.379997,66.169998,66.480003,61.083073,1906900,lycaa
2017-12-08,66.849998,67.830002,66.269997,67.660004,62.16729,1899200,lycaa
2017-12-11,68.300003,68.360001,66.629997,67.150002,61.698677,1689300,lycaa
2017-12-12,67.0,68.0,66.610001,67.839996,62.332664,1160200,lycaa
2017-12-13,67.779999,68.559998,67.529999,67.919998,62.406181,1686900,lycaa
2017-12-14,68.080002,68.410004,66.739998,66.779999,61.358723,1464000,lycaa
2017-12-15,67.290001,68.739998,66.889999,68.419998,62.865597,6084600,lycaa
2017-12-18,68.589996,69.5,68.449997,69.199997,63.582268,1558500,lycaa
2017-12-19,69.150002,70.599998,68.440002,70.5,64.776733,2290400,lycaa
2017-12-20,71.089996,73.230003,70.919998,72.970001,67.046196,3023300,lycaa
2017-12-21,72.989998,74.529999,72.650002,74.389999,68.350929,2046000,lycaa
2017-12-22,74.470001,74.620003,73.5,74.480003,68.433624,1153500,lycaa
2017-12-26,74.589996,75.639999,74.449997,75.300003,69.18705,1107300,lycaa
2017-12-27,75.489998,75.5,74.82,74.879997,68.801147,864300,lycaa
2017-12-28,75.120003,75.160004,74.519997,75.080002,68.984932,611600,lycaa
2017-12-29,75.0,75.220001,74.580002,74.75,68.681709,731000,lycaa
2018-01-02,75.349998,76.730003,75.010002,75.68,69.536217,1590000,lycaa
2018-01-03,75.839996,76.360001,75.440002,76.25,70.059944,786100,lycaa
2018-01-04,76.510002,77.720001,76.089996,77.620003,71.31871,1225700,lycaa
2018-01-05,77.889999,79.529999,77.690002,79.440002,72.990982,2160100,lycaa
2018-01-08,79.169998,79.720001,78.709999,79.25,72.816383,1409700,lycaa
2018-01-09,79.449997,79.589996,78.769997,79.489998,73.036896,1116600,lycaa
2018-01-10,79.110001,79.309998,78.160004,78.529999,72.154861,1432400,lycaa
2018-01-11,77.970001,78.540001,75.889999,78.489998,72.118103,2973600,lycaa
2018-01-12,78.540001,79.849998,78.449997,79.610001,73.147171,2099400,lycaa
2018-01-16,79.970001,80.93,78.419998,79.18,72.752068,1407900,lycaa
2018-01-17,79.779999,81.110001,79.480003,80.580002,74.038429,1081900,lycaa
2018-01-18,80.57,81.190002,80.260002,80.900002,74.332443,987600,lycaa
2018-01-19,81.239998,82.440002,81.029999,82.389999,75.701477,1122000,lycaa
2018-01-22,82.550003,82.68,81.419998,81.940002,75.288025,1348800,lycaa
2018-01-23,81.879997,82.129997,80.790001,81.040001,74.461082,2535600,lycaa
2018-01-24,81.0,81.150002,79.830002,80.68,74.13031,2589800,lycaa
2018-01-25,78.82,79.199997,76.449997,78.150002,71.805695,2461400,lycaa
2018-01-26,78.489998,79.220001,78.279999,79.099998,72.678551,2113000,lycaa
2018-01-29,78.849998,79.389999,78.220001,79.099998,72.678551,1803400,lycaa
2018-01-30,78.510002,79.230003,78.019997,78.059998,71.722984,1408700,lycaa
2018-01-31,78.080002,78.650002,75.82,76.25,70.059944,2873600,lycaa
2018-02-01,72.0,72.300003,69.300003,71.440002,65.640442,7952100,lycaa
2018-02-02,70.139999,70.839996,67.580002,67.879997,62.369419,4546800,lycaa
2018-02-05,67.709999,68.220001,65.620003,65.650002,60.320454,3284800,lycaa
2018-02-06,65.080002,68.209999,63.650002,67.279999,61.818142,3808000,lycaa
2018-02-07,67.099998,68.0,66.879997,67.370003,61.900826,2375700,lycaa
2018-02-08,67.529999,67.970001,65.93,65.940002,60.586914,2161000,lycaa
2018-02-09,66.290001,67.0,63.82,66.5,61.101456,2560900,lycaa
2018-02-12,66.849998,67.620003,65.620003,66.669998,61.257641,1768100,lycaa
2018-02-13,66.57,66.790001,65.089996,66.160004,60.789043,1471900,lycaa
2018-02-14,65.870003,68.220001,65.620003,68.0,62.479687,1445100,lycaa
2018-02-15,68.489998,70.57,68.0,69.139999,63.527138,2093600,lycaa
2018-02-16,68.940002,69.339996,66.440002,67.32,61.854893,1911200,lycaa
2018-02-20,66.639999,68.339996,66.43,67.220001,61.762997,1507900,lycaa
2018-02-21,67.470001,68.470001,66.220001,66.300003,60.917694,1611400,lycaa
2018-02-22,66.449997,66.830002,65.519997,65.790001,60.449093,1492600,lycaa
2018-02-23,65.970001,66.43,65.190002,65.860001,60.762779,1352100,lycaa
2018-02-26,66.220001,66.510002,64.580002,64.860001,59.840183,1694700,lycaa
2018-02-27,65.339996,66.68,64.989998,65.029999,59.997013,1766500,lycaa
2018-02-28,65.239998,65.43,64.440002,64.93,59.904766,1709200,lycaa
2018-03-01,64.800003,64.959999,63.43,63.860001,58.917564,1594800,lycaa
2018-03-02,63.240002,64.5,62.610001,64.220001,59.24971,2097800,lycaa
2018-03-05,64.550003,64.93,63.880001,64.419998,59.434223,1888400,lycaa
2018-03-06,64.550003,64.860001,64.099998,64.779999,59.766369,1355800,lycaa
2018-03-07,63.950001,64.300003,63.0,63.779999,58.843761,1496100,lycaa
2018-03-08,64.050003,64.519997,63.799999,64.410004,59.425007,1197300,lycaa
2018-03-09,64.900002,65.389999,64.269997,65.339996,60.28302,915800,lycaa
2018-03-12,65.309998,65.730003,63.610001,63.66,58.733047,1548800,lycaa
2018-03-13,65.309998,65.730003,62.490002,62.93,58.05954,2218500,lycaa
2018-03-14,63.27,63.439999,62.52,62.619999,57.773544,2840200,lycaa
2018-03-15,62.709999,63.709999,62.709999,62.98,58.105675,1314900,lycaa
2018-03-16,63.240002,65.0,63.220001,64.379997,59.397316,2160000,lycaa
2018-03-19,64.190002,64.550003,62.900002,63.200001,58.308647,1317600,lycaa
2018-03-20,63.240002,63.459999,62.299999,62.82,57.958054,990000,lycaa
2018-03-21,62.900002,63.279999,61.799999,61.869999,57.081581,1312700,lycaa
2018-03-22,61.669998,61.700001,59.939999,60.02,55.374763,1961600,lycaa
2018-03-23,60.310001,60.610001,59.139999,59.380001,54.784302,2213500,lycaa
2018-03-26,60.18,60.639999,58.779999,60.169998,55.513153,1280800,lycaa
2018-03-27,60.310001,60.869999,59.16,59.439999,54.839649,1435000,lycaa
2018-03-28,59.580002,60.639999,59.259998,60.0,55.356312,1709200,lycaa
2018-03-29,60.439999,63.189999,60.43,63.02,58.142586,2834300,lycaa
2018-04-02,62.549999,63.009998,59.799999,60.389999,55.716122,2703000,lycaa
2018-04-03,60.869999,61.48,60.290001,60.810001,56.103626,1545600,lycaa
2018-04-04,59.950001,62.34,59.799999,61.880001,57.090809,1640200,lycaa
2018-04-05,62.18,62.279999,60.759998,61.360001,56.61105,2158400,lycaa
2018-04-06,60.84,61.380001,58.889999,59.700001,55.079529,1665700,lycaa
2018-04-09,59.75,60.470001,59.27,59.400002,54.802753,1818000,lycaa
2018-04-10,60.049999,61.790001,60.02,61.450001,56.694088,1947300,lycaa
2018-04-11,60.830002,61.740002,60.639999,61.34,56.592598,1750000,lycaa
