Date,Open,High,Low,Close,Adj Close,Volume
2017-04-21,85.519997,86.279999,85.339996,85.419998,60.077805,2529200
2017-04-24,86.610001,86.879997,86.160004,86.519997,60.851460,2194700
2017-04-25,86.980003,87.730003,86.570000,87.010002,61.196087,2020200
2017-04-26,86.769997,87.570000,86.430000,87.059998,61.231274,1863800
2017-04-27,86.919998,87.480003,86.089996,87.419998,61.484447,3117300
2017-04-28,86.400002,86.400002,84.099998,84.760002,59.613602,4565400
2017-05-01,85.000000,85.190002,83.400002,83.459999,58.699306,3379500
2017-05-02,83.239998,83.720001,82.470001,83.540001,58.755577,5118800
2017-05-03,83.000000,83.650002,81.750000,81.879997,57.588039,3729300
2017-05-04,81.879997,81.980003,80.540001,81.419998,57.264523,3873200
2017-05-05,81.669998,84.169998,81.510002,84.160004,59.191620,3830800
2017-05-08,81.610001,82.620003,80.500000,80.779999,56.814384,5066800
2017-05-09,80.940002,82.120003,80.849998,81.910004,57.609150,3279900
2017-05-10,82.180000,83.040001,81.919998,82.459999,57.995972,3111800
2017-05-11,82.480003,83.099998,81.470001,81.970001,57.651360,2192700
2017-05-12,81.430000,82.050003,80.889999,81.040001,56.997261,1980900
2017-05-15,81.809998,83.680000,81.639999,82.529999,58.045212,2948100
2017-05-16,82.699997,83.360001,82.349998,83.059998,58.417965,2690900
2017-05-17,83.059998,83.059998,79.879997,79.980003,56.251728,3411800
2017-05-18,79.550003,80.790001,79.029999,80.410004,56.554173,3130500
2017-05-19,80.839996,81.839996,80.540001,81.099998,57.039455,3608200
2017-05-22,81.750000,82.040001,79.760002,80.300003,56.476803,2569000
2017-05-23,80.650002,80.989998,80.160004,80.570000,56.666698,1557600
2017-05-24,81.559998,82.580002,81.010002,81.629997,57.412216,2542600
2017-05-25,81.750000,82.269997,80.000000,80.669998,56.737026,2906500
2017-05-26,80.620003,80.970001,80.019997,80.730003,56.779224,1841700
2017-05-30,80.540001,80.870003,80.260002,80.559998,56.659660,2086000
2017-05-31,80.330002,80.599998,79.470001,80.519997,56.631538,3092600
2017-06-01,79.739998,80.809998,79.570000,80.550003,57.293015,3605200
2017-06-02,80.459999,80.959999,79.750000,80.040001,56.930260,4657600
2017-06-05,79.779999,79.980003,78.849998,78.910004,56.126530,2901900
2017-06-06,78.440002,79.279999,78.010002,79.139999,56.290115,3710500
2017-06-07,79.250000,80.349998,78.919998,79.239998,56.361233,2934600
2017-06-08,79.239998,80.169998,79.059998,79.480003,56.531944,2386800
2017-06-09,79.599998,82.230003,79.559998,81.879997,58.238998,3394500
2017-06-12,81.860001,82.970001,81.459999,81.779999,58.167870,2419200
2017-06-13,81.309998,83.220001,81.070000,82.949997,59.000053,2714600
2017-06-14,83.169998,83.169998,80.680000,80.930000,57.563316,4056800
2017-06-15,80.180000,80.750000,79.529999,80.139999,57.001385,2326000
2017-06-16,80.120003,80.900002,79.750000,80.879997,57.527729,3133400
2017-06-19,81.470001,81.860001,81.129997,81.300003,57.826469,1535500
2017-06-20,80.389999,80.639999,78.879997,80.099998,56.972939,2052400
2017-06-21,80.419998,80.599998,79.260002,79.570000,56.595966,2440100
2017-06-22,79.889999,80.550003,79.580002,80.010002,56.908913,1994700
2017-06-23,80.099998,80.610001,79.599998,80.169998,57.022736,2426200
2017-06-26,80.570000,81.370003,80.190002,80.889999,57.534836,2879300
2017-06-27,81.349998,82.830002,81.110001,82.070000,58.374146,2845400
2017-06-28,82.680000,84.000000,82.580002,83.800003,59.604649,2870800
2017-06-29,84.379997,84.820000,83.300003,83.769997,59.583317,3253000
2017-06-30,84.470001,85.080002,83.900002,84.389999,60.024296,2600600
2017-07-03,85.050003,85.919998,84.870003,85.360001,60.714218,1428100
2017-07-05,85.650002,85.750000,82.900002,83.360001,59.291679,2367600
2017-07-06,82.910004,84.250000,82.889999,83.050003,59.071186,2487600
2017-07-07,83.290001,84.449997,82.540001,83.930000,59.697121,2257700
2017-07-10,83.500000,84.599998,83.230003,84.199997,59.889164,1918900
2017-07-11,84.199997,84.750000,83.730003,84.459999,60.074089,2083600
2017-07-12,84.940002,85.980003,84.860001,85.720001,60.970291,3004100
2017-07-13,85.750000,85.989998,85.000000,85.480003,60.799599,1890200
2017-07-14,85.779999,86.629997,85.620003,85.870003,61.076988,1760500
2017-07-17,85.949997,86.290001,85.540001,85.650002,60.920498,1442300
2017-07-18,85.580002,86.080002,84.949997,85.250000,60.635994,1496300
2017-07-19,85.260002,87.339996,85.260002,87.160004,61.994526,2109400
2017-07-20,87.180000,87.949997,86.870003,87.019997,61.894947,3159000
2017-07-21,87.160004,87.160004,86.209999,86.870003,61.788273,2152200
2017-07-24,86.839996,87.430000,86.690002,87.250000,62.058525,1853500
2017-07-25,88.019997,88.570000,87.559998,87.949997,62.556431,1993200
2017-07-26,88.410004,88.809998,87.000000,87.339996,62.122555,1806700
2017-07-27,87.550003,87.720001,86.099998,86.529999,61.546417,2959900
2017-07-28,88.510002,90.680000,88.040001,89.889999,63.936314,3977300
2017-07-31,90.370003,91.269997,89.620003,90.089996,64.078545,2670300
2017-08-01,90.279999,90.279999,88.379997,89.260002,63.488190,2642700
2017-08-02,88.750000,89.300003,87.849998,88.370003,62.855160,2620600
2017-08-03,88.480003,89.269997,88.269997,88.750000,63.125454,4259900
2017-08-04,89.160004,89.389999,88.669998,88.779999,63.146797,1514200
2017-08-07,89.129997,89.400002,88.860001,89.120003,63.388607,1832300
2017-08-08,88.989998,89.459999,88.370003,88.730003,63.111229,2375200
2017-08-09,88.610001,89.480003,88.389999,89.199997,63.445530,2593400
2017-08-10,88.580002,89.019997,87.580002,87.599998,62.307472,2176700
2017-08-11,86.959999,87.980003,86.959999,87.190002,62.015884,1893200
2017-08-14,87.379997,88.250000,87.250000,88.029999,62.613342,1608000
2017-08-15,88.059998,88.510002,87.830002,87.949997,62.556431,1548400
2017-08-16,87.949997,88.360001,87.300003,87.660004,62.350159,2052900
2017-08-17,87.510002,87.889999,86.190002,86.230003,61.333038,2470900
2017-08-18,86.099998,87.629997,85.349998,87.339996,62.122555,2683700
2017-08-21,87.330002,88.400002,87.169998,88.099998,62.663120,2454500
2017-08-22,88.650002,89.309998,88.389999,88.769997,63.139668,1550300
2017-08-23,88.389999,90.000000,88.339996,89.360001,63.559319,1410000
2017-08-24,89.400002,89.769997,88.980003,89.510002,63.666023,1294400
2017-08-25,90.300003,91.410004,89.989998,90.260002,64.199463,2309400
2017-08-28,90.570000,90.930000,89.680000,90.320000,64.242149,1392400
2017-08-29,89.669998,89.830002,88.900002,89.599998,63.730026,1803200
2017-08-30,89.419998,90.949997,89.370003,90.330002,64.249275,2194200
2017-08-31,90.860001,91.070000,89.410004,90.589996,64.434189,2609400
2017-09-01,90.099998,90.989998,89.830002,90.250000,64.836494,1529100
2017-09-05,90.580002,90.839996,88.809998,89.389999,64.218674,2453000
2017-09-06,89.800003,92.279999,89.029999,91.720001,65.892570,2674700
2017-09-07,91.760002,92.269997,90.970001,91.720001,65.892570,2360100
2017-09-08,91.570000,92.080002,91.330002,91.599998,65.806351,1747000
2017-09-11,92.290001,93.970001,92.120003,93.660004,67.286285,2426200
2017-09-12,93.500000,94.699997,93.389999,94.580002,67.947212,2182700
2017-09-13,94.500000,94.739998,94.080002,94.169998,67.652664,1588500
2017-09-14,94.000000,94.830002,93.940002,94.430000,67.839447,1559500
2017-09-15,94.290001,95.720001,94.000000,95.169998,68.371086,7251700
2017-09-18,95.489998,95.889999,95.059998,95.580002,68.665627,3637500
2017-09-19,95.889999,96.690002,95.440002,96.559998,69.369675,1971600
2017-09-20,96.680000,97.059998,95.510002,96.050003,69.003281,2375600
2017-09-21,95.940002,96.250000,95.540001,95.790001,68.816490,2309000
2017-09-22,95.750000,97.000000,95.610001,96.870003,69.592377,1531600
2017-09-25,96.879997,98.089996,96.790001,97.919998,70.346703,2508700
2017-09-26,98.110001,100.099998,97.989998,99.760002,71.668587,3017400
2017-09-27,100.010002,100.690002,99.250000,99.779999,71.682945,2989300
2017-09-28,100.010002,100.279999,99.570000,99.779999,71.682945,2652300
2017-09-29,99.809998,99.970001,98.779999,99.050003,71.158501,2185400
2017-10-02,98.570000,100.720001,98.570000,100.550003,72.236115,2268800
2017-10-03,100.650002,100.739998,98.919998,99.760002,71.668587,2535300
2017-10-04,99.949997,100.360001,98.790001,98.879997,71.036377,1932200
2017-10-05,99.430000,99.610001,99.050003,99.480003,71.467438,2182100
2017-10-06,98.820000,99.230003,98.169998,98.900002,71.050743,2506900
2017-10-09,99.209999,99.209999,98.669998,99.040001,71.151321,1476300
2017-10-10,98.379997,98.629997,97.680000,98.059998,70.447281,2181800
2017-10-11,97.830002,97.910004,97.019997,97.260002,69.872566,2425200
2017-10-12,96.879997,97.620003,96.199997,97.529999,70.066513,1999300
2017-10-13,98.599998,98.860001,97.500000,97.680000,70.174286,1474900
2017-10-16,98.279999,98.379997,97.330002,97.699997,70.188652,1196600
2017-10-17,97.889999,98.400002,97.449997,98.209999,70.555031,1527100
2017-10-18,98.040001,98.599998,97.809998,98.260002,70.590965,1540300
2017-10-19,97.910004,99.779999,97.610001,99.389999,71.402763,1941200
2017-10-20,99.959999,100.000000,98.610001,98.940002,71.079506,2142200
2017-10-23,98.900002,99.410004,98.500000,98.559998,70.806488,1570100
2017-10-24,99.050003,101.470001,98.989998,100.940002,72.516304,2973700
2017-10-25,100.570000,100.620003,99.070000,99.750000,71.661407,2435100
2017-10-26,100.419998,101.709999,99.669998,101.230003,72.724648,3166900
2017-10-27,99.000000,100.699997,97.730003,99.010002,71.129776,3433900
2017-10-30,99.120003,107.830002,98.820000,106.000000,76.151459,8374600
2017-10-31,104.769997,105.339996,102.989998,103.529999,74.376984,4100700
2017-11-01,104.209999,105.220001,103.160004,103.430000,74.305153,3111700
2017-11-02,103.559998,104.250000,102.949997,103.540001,74.384163,2547900
2017-11-03,103.040001,105.919998,102.360001,105.580002,75.849724,2075400
2017-11-06,105.820000,106.989998,105.489998,106.489998,76.503464,1786900
2017-11-07,106.570000,107.199997,105.209999,105.919998,76.093971,1778300
2017-11-08,105.629997,106.019997,104.919998,105.860001,76.050873,1615100
2017-11-09,105.300003,105.980003,103.900002,104.190002,74.851128,2271600
2017-11-10,104.180000,104.790001,103.449997,104.260002,74.901413,1533200
2017-11-13,103.620003,104.720001,103.010002,104.190002,74.851128,1547800
2017-11-14,103.169998,104.750000,103.139999,103.739998,74.527840,1796600
2017-11-15,103.190002,103.449997,101.779999,102.500000,73.637009,1438000
2017-11-16,103.040001,103.599998,102.239998,103.199997,74.139900,2331500
2017-11-17,103.050003,104.650002,102.519997,103.900002,74.642792,1544200
2017-11-20,103.860001,104.410004,103.410004,104.269997,74.908607,1940400
2017-11-21,104.639999,104.919998,103.620003,103.820000,74.585335,1916000
2017-11-22,104.089996,104.349998,103.269997,103.419998,74.297958,1436900
2017-11-24,104.000000,104.669998,103.870003,104.339996,74.958878,929700
2017-11-27,104.629997,104.790001,103.559998,104.379997,74.987633,1627300
2017-11-28,104.169998,105.290001,103.470001,104.940002,75.389954,2009200
2017-11-29,105.199997,105.889999,104.790001,105.010002,75.440231,1704000
2017-11-30,105.510002,105.860001,104.160004,104.699997,75.217522,2758000
2017-12-01,105.160004,105.489998,102.959999,104.099998,74.786469,2332700
2017-12-04,103.459999,105.099998,103.010002,103.809998,75.228508,2143500
2017-12-05,103.860001,105.940002,103.680000,104.580002,75.786507,2171100
2017-12-06,104.410004,105.220001,104.410004,104.690002,75.866249,2102100
2017-12-07,104.959999,106.580002,104.769997,106.510002,77.185158,1604300
2017-12-08,106.800003,107.629997,106.620003,107.139999,77.641685,1720800
2017-12-11,107.330002,108.050003,107.110001,107.510002,77.909836,1462900
2017-12-12,107.660004,108.129997,106.790001,106.989998,77.532997,2484400
2017-12-13,107.260002,107.599998,106.440002,107.500000,77.902580,2463100
2017-12-14,107.709999,107.970001,105.129997,105.430000,76.402504,2380200
2017-12-15,106.000000,106.470001,105.129997,106.029999,76.837318,3640800
2017-12-18,107.519997,110.070000,107.010002,109.559998,79.395401,2502000
2017-12-19,109.470001,110.000000,108.860001,108.949997,78.953346,2030000
2017-12-20,109.550003,111.470001,109.269997,109.919998,79.656303,1815200
2017-12-21,109.849998,110.940002,109.239998,110.279999,79.917175,1680600
2017-12-22,109.540001,110.239998,109.430000,109.980003,79.699760,1202100
2017-12-26,110.239998,110.239998,109.510002,109.930000,79.663521,462100
2017-12-27,109.930000,110.120003,109.589996,110.029999,79.736000,677100
2017-12-28,110.379997,111.260002,110.150002,111.160004,80.554893,1058100
2017-12-29,111.620003,111.620003,110.199997,110.320000,79.946182,1019700
2018-01-02,111.050003,112.260002,110.690002,112.230003,81.330292,1127800
2018-01-03,111.820000,112.419998,110.699997,112.260002,81.352043,1437300
2018-01-04,112.800003,113.440002,111.809998,112.800003,81.743362,1631000
2018-01-05,113.250000,114.459999,112.330002,114.370003,82.881104,1082000
2018-01-08,114.400002,114.400002,113.040001,114.110001,82.692696,1283200
2018-01-09,114.330002,116.339996,114.209999,115.150002,83.446335,1794000
2018-01-10,114.709999,115.370003,114.160004,115.029999,83.359383,1236000
2018-01-11,116.489998,117.940002,115.129997,117.699997,85.294258,1892000
2018-01-12,117.650002,118.000000,116.389999,117.680000,85.279762,2070100
2018-01-16,117.970001,118.129997,115.110001,115.889999,83.982597,1996300
2018-01-17,116.260002,117.040001,115.720001,116.879997,84.700035,1704000
2018-01-18,116.260002,117.320000,115.500000,116.889999,84.707283,2248400
2018-01-19,117.389999,119.989998,117.150002,119.919998,86.903038,2864000
2018-01-22,118.980003,119.699997,118.519997,118.940002,86.192863,2067800
2018-01-23,118.519997,119.050003,117.650002,118.430000,85.823288,1479400
2018-01-24,119.180000,120.430000,118.430000,118.940002,86.192863,1701400
2018-01-25,119.599998,120.949997,119.599998,120.739998,87.497276,1585000
2018-01-26,121.300003,121.779999,120.180000,121.489998,88.040787,2157200
2018-01-29,121.620003,121.949997,120.690002,120.910004,87.620483,1228200
2018-01-30,119.910004,121.139999,118.379997,118.849998,86.127655,3319100
2018-01-31,119.239998,120.349998,118.849998,119.839996,86.845062,3213900
2018-02-01,119.099998,119.739998,116.889999,117.559998,85.192802,3431700
2018-02-02,117.559998,117.839996,111.529999,112.169998,81.286812,4224600
2018-02-05,111.739998,112.989998,107.449997,108.769997,78.822914,3146600
2018-02-06,106.089996,114.349998,106.000000,113.820000,82.482536,4939500
2018-02-07,113.129997,114.230003,110.199997,110.269997,79.909927,3163700
2018-02-08,110.089996,110.559998,105.510002,105.790001,76.663368,2543600
2018-02-09,107.150002,107.830002,102.820000,106.989998,77.532997,3151800
2018-02-12,108.230003,110.709999,108.139999,109.699997,79.496857,2260700
2018-02-13,109.370003,110.589996,108.040001,109.639999,79.453384,1852800
2018-02-14,108.709999,112.639999,108.239998,112.000000,81.163628,1757500
2018-02-15,113.300003,114.449997,108.739998,109.970001,79.692528,3118300
2018-02-16,109.800003,110.480003,108.260002,108.610001,78.706970,2782400
2018-02-20,108.000000,109.629997,107.410004,108.589996,78.692482,2295800
2018-02-21,108.660004,111.260002,108.349998,109.089996,79.054810,1984500
2018-02-22,109.800003,111.709999,109.489998,110.830002,80.315735,1509700
2018-02-23,111.489998,112.139999,110.300003,111.599998,80.873749,1516600
2018-02-26,111.849998,111.980003,109.610001,110.510002,80.083839,2469300
2018-02-27,110.510002,110.940002,109.180000,109.660004,79.467888,2054400
2018-02-28,110.199997,110.290001,108.169998,108.220001,78.424347,2226600
2018-03-01,108.290001,110.529999,107.330002,108.129997,78.359131,3693800
2018-03-02,106.620003,107.540001,105.040001,107.209999,78.417648,2403900
2018-03-05,106.769997,109.029999,105.930000,108.669998,79.485535,2413600
2018-03-06,109.260002,111.129997,108.610001,109.739998,80.268181,1794600
2018-03-07,108.940002,109.970001,107.769997,109.379997,80.004868,2144000
2018-03-08,109.919998,110.349998,108.459999,109.370003,79.997543,2181300
2018-03-09,110.330002,112.489998,109.860001,112.279999,82.126030,1860100
2018-03-12,112.680000,112.830002,110.830002,111.139999,81.292198,2025000
2018-03-13,111.639999,112.589996,109.959999,110.339996,80.707054,2233200
2018-03-14,111.199997,111.199997,108.360001,108.750000,79.544067,1592600
2018-03-15,109.349998,109.419998,107.050003,107.470001,78.607811,2014900
2018-03-16,107.489998,108.559998,106.580002,107.180000,78.395699,4500700
2018-03-19,107.209999,107.320000,105.500000,106.769997,78.095802,2581700
2018-03-20,107.489998,108.589996,106.930000,107.470001,78.607811,2591900
2018-03-21,107.489998,112.360001,106.790001,111.209999,81.343399,3352000
2018-03-22,109.699997,110.680000,106.440002,106.599998,77.971466,2968800
2018-03-23,106.669998,107.500000,104.410004,104.550003,76.472015,2569200
2018-03-26,105.809998,106.489998,103.440002,105.089996,76.866989,3045200
2018-03-27,105.750000,106.349998,103.720001,104.139999,76.172119,2433000
2018-03-28,104.120003,105.440002,102.320000,103.150002,75.448006,2304200
2018-03-29,103.290001,106.209999,103.290001,105.680000,77.298523,2258700
2018-04-02,105.410004,105.949997,102.360001,103.709999,75.857613,1750200
2018-04-03,103.930000,104.410004,102.430000,104.139999,76.172119,1724500
2018-04-04,101.110001,102.970001,96.190002,102.730003,75.140793,4713600
2018-04-05,103.389999,105.489998,103.209999,104.849998,76.691444,2069700
2018-04-06,103.510002,104.000000,99.919998,100.790001,73.721809,2404100
2018-04-09,101.529999,101.830002,99.400002,99.430000,72.727036,3719900
2018-04-10,101.419998,103.779999,100.830002,102.339996,74.855530,3192000
2018-04-11,101.849998,102.610001,101.080002,102.209999,74.760429,1708100
2018-04-12,103.199997,104.529999,102.820000,103.699997,75.850288,4214900
2018-04-13,104.059998,104.580002,102.629997,103.040001,75.367546,1750200
2018-04-16,104.180000,105.250000,103.510002,104.540001,76.464691,2314500
2018-04-17,105.320000,106.519997,104.620003,106.040001,77.561867,1788500
2018-04-18,107.239998,109.449997,106.730003,108.870003,79.631821,3163200
2018-04-19,108.410004,108.459999,106.660004,107.599998,78.702904,2390300
2018-04-20,107.750000,108.309998,106.709999,107.680000,78.761421,2673900
2018-04-23,107.500000,108.529999,107.239998,108.320000,79.229530,2178500
2018-04-24,108.709999,109.529999,104.809998,105.940002,77.488716,2491100
2018-04-25,105.500000,105.980003,104.099998,105.389999,77.086433,3471600
2018-04-26,105.769997,107.139999,105.099998,106.489998,77.890991,2058200
2018-04-27,109.150002,109.540001,105.000000,106.669998,78.022675,3208100
2018-04-30,106.669998,107.739998,105.320000,105.730003,77.335114,2200500
2018-05-01,105.500000,105.750000,103.059998,103.790001,75.916107,2341600
2018-05-02,104.139999,105.639999,103.720001,104.750000,76.618301,2599800
2018-05-03,104.680000,104.879997,102.680000,103.949997,76.033142,2170900
2018-05-04,103.529999,104.980003,102.459999,104.790001,76.647552,2129500
2018-05-07,104.989998,106.089996,104.160004,104.599998,76.508591,1903600
2018-05-08,104.500000,104.660004,103.459999,104.540001,76.464691,3054800
2018-05-09,105.239998,110.400002,105.239998,109.900002,80.385223,3547000
2018-05-10,109.879997,113.510002,109.730003,112.419998,82.228447,3472000
2018-05-11,112.470001,113.529999,111.970001,112.570000,82.338150,2234400
2018-05-14,112.870003,113.330002,111.570000,111.980003,81.906616,1854400
2018-05-15,111.650002,112.489998,111.150002,112.169998,82.045593,1534200
2018-05-16,113.940002,116.379997,113.779999,115.309998,84.342285,3360100
2018-05-17,115.099998,116.279999,114.930000,116.190002,84.985962,2311500
2018-05-18,116.110001,116.870003,115.910004,116.220001,85.007935,1903900
2018-05-21,117.000000,117.709999,116.230003,117.529999,85.966095,1770800
2018-05-22,117.779999,118.790001,116.050003,116.169998,84.971352,1715300
2018-05-23,115.199997,115.820000,113.169998,115.660004,84.598289,1573400
2018-05-24,115.639999,119.389999,115.500000,117.019997,85.593071,2659100
2018-05-25,115.800003,116.220001,113.050003,113.760002,83.208572,2545300
2018-05-29,112.680000,114.470001,110.970001,111.449997,81.518944,2548000
2018-05-30,112.419998,114.139999,111.750000,113.879997,83.296333,1866400
2018-05-31,113.830002,113.830002,111.889999,112.120003,82.009018,2126900
2018-06-01,114.419998,115.260002,112.449997,113.120003,82.740463,1667300
2018-06-04,113.580002,114.349998,113.070000,113.389999,82.937927,1377500
2018-06-05,112.980003,115.730003,112.980003,115.440002,84.437386,1851000
2018-06-06,116.510002,118.070000,115.559998,118.040001,86.339119,2368100
2018-06-07,118.010002,118.849998,117.400002,118.540001,86.704849,2256900
2018-06-08,117.099998,118.300003,116.510002,118.089996,87.110565,1837900
2018-06-11,118.480003,118.709999,116.949997,117.529999,86.697479,1508400
2018-06-12,117.599998,117.730003,116.690002,117.669998,86.800743,989300
2018-06-13,117.599998,117.639999,115.419998,115.529999,85.222145,2296900
2018-06-14,115.940002,115.940002,113.889999,114.150002,84.204170,1490800
2018-06-15,117.320000,117.849998,114.190002,115.320000,85.067245,3493600
2018-06-18,114.139999,115.540001,114.139999,114.709999,84.617264,1637100
2018-06-19,112.970001,113.410004,110.349998,111.250000,82.064964,2403400
2018-06-20,111.589996,111.589996,109.040001,110.000000,81.142876,2978300
2018-06-21,110.050003,110.089996,107.629997,108.019997,79.682297,2810000
2018-06-22,109.949997,111.750000,109.360001,111.019997,81.895279,2510800
2018-06-25,110.750000,110.849998,106.910004,107.620003,79.387238,1814500
2018-06-26,108.050003,108.809998,107.150002,108.300003,79.888855,1896900
2018-06-27,109.199997,111.750000,108.480003,109.040001,80.434723,2279100
2018-06-28,108.949997,109.550003,107.639999,109.349998,80.663399,1619200
2018-06-29,110.000000,112.089996,109.589996,109.849998,81.032234,2003600
2018-07-02,108.989998,109.230003,107.260002,107.550003,79.335602,2360800
2018-07-03,108.470001,108.910004,106.639999,106.760002,78.752846,878800
2018-07-05,107.209999,108.169998,106.949997,107.830002,79.542168,1430400
2018-07-06,107.440002,108.989998,106.709999,108.570000,80.088036,1967600
2018-07-09,109.269997,110.779999,108.589996,110.529999,81.533829,2444900
2018-07-10,110.919998,111.839996,109.400002,110.190002,81.283035,1981600
2018-07-11,109.000000,109.000000,105.410004,106.680000,78.693832,3300600
2018-07-12,107.500000,107.629997,105.660004,106.720001,78.723351,2094600
2018-07-13,106.860001,107.879997,106.410004,107.379997,79.210197,1694500
2018-07-16,106.849998,107.660004,105.820000,106.220001,78.354523,2232100
2018-07-17,106.290001,108.389999,106.290001,108.110001,79.748695,1709400
2018-07-18,107.879997,109.239998,107.660004,108.610001,80.117538,1514100
2018-07-19,108.510002,109.029999,107.860001,108.559998,80.080650,1378700
2018-07-20,108.139999,108.610001,107.529999,107.930000,79.615906,1283300
2018-07-23,108.410004,108.510002,107.050003,107.580002,79.357735,1460700
2018-07-24,107.570000,109.400002,107.570000,108.370003,79.940491,2452900
2018-07-25,108.250000,109.610001,107.570000,109.419998,80.715050,1408400
2018-07-26,109.379997,111.199997,109.379997,110.949997,81.843658,1642000
2018-07-27,111.190002,111.250000,108.980003,109.489998,80.766670,1098000
2018-07-30,109.510002,110.250000,109.010002,109.110001,80.486366,1282500
2018-07-31,109.610001,110.970001,109.180000,110.790001,81.725639,1872400
2018-08-01,110.769997,111.500000,110.029999,110.110001,81.224007,1511000
2018-08-02,108.750000,109.040001,107.570000,108.470001,80.014252,1874000
2018-08-03,110.610001,112.790001,108.650002,112.150002,82.728851,2851100
2018-08-06,112.080002,113.620003,111.500000,113.010002,83.363258,1713300
2018-08-07,113.730003,114.379997,112.809998,113.400002,83.650932,1179400
2018-08-08,113.000000,113.430000,111.870003,113.070000,83.407501,1469000
2018-08-09,113.330002,114.449997,113.220001,113.379997,83.636169,1119300
2018-08-10,112.550003,113.010002,111.910004,112.570000,83.038658,1766500
2018-08-13,113.180000,114.339996,111.540001,111.580002,82.308388,1997200
2018-08-14,112.400002,113.849998,112.169998,113.190002,83.496017,1319800
2018-08-15,111.690002,111.889999,108.800003,110.760002,81.703499,2469600
2018-08-16,111.550003,112.660004,111.510002,111.949997,82.581314,1642300
2018-08-17,111.879997,113.370003,111.610001,113.099998,83.429626,1769000
2018-08-20,113.849998,114.949997,113.440002,113.989998,84.086166,1405000
2018-08-21,114.209999,115.940002,114.209999,114.940002,84.786934,1486000
2018-08-22,115.739998,116.139999,114.470001,114.769997,84.661514,1151700
2018-08-23,114.889999,114.889999,113.300003,114.029999,84.115669,1132100
2018-08-24,114.809998,115.400002,113.750000,115.120003,84.919701,1091700
2018-08-27,115.290001,116.629997,114.680000,115.949997,85.531967,1693800
2018-08-28,116.059998,116.540001,114.059998,114.970001,84.809067,1875100
2018-08-29,115.199997,115.360001,113.930000,114.980003,84.816437,1305700
2018-08-30,114.510002,114.519997,112.540001,113.650002,83.835342,1983600
2018-08-31,113.360001,113.769997,112.339996,112.779999,83.193573,1651800
2018-09-04,111.949997,112.250000,110.540001,111.010002,82.620491,2010900
2018-09-05,110.500000,111.750000,110.040001,111.669998,83.111717,2652800
2018-09-06,112.000000,113.239998,111.360001,112.239998,83.535942,2136900
2018-09-07,110.680000,110.720001,107.559998,108.629997,80.849144,2708800
2018-09-10,109.589996,110.690002,106.660004,106.879997,79.546692,3232700
2018-09-11,106.110001,107.169998,104.900002,106.540001,79.293640,2638600
2018-09-12,106.389999,107.419998,106.040001,106.089996,78.958725,3217300
2018-09-13,107.040001,107.489998,104.930000,104.959999,78.117706,2654500
2018-09-14,105.029999,106.059998,103.849998,105.309998,78.378212,3381600
2018-09-17,104.059998,105.029999,103.089996,103.459999,77.001328,3579400
2018-09-18,103.150002,103.599998,100.730003,102.099998,75.989113,3874500
2018-09-19,99.680000,102.930000,99.110001,102.709999,76.443115,4317900
2018-09-20,104.040001,105.360001,103.750000,104.489998,77.767906,3520800
2018-09-21,105.000000,105.639999,104.750000,105.209999,78.303772,4733800
2018-09-24,105.379997,105.480003,103.330002,104.349998,77.663712,1752900
2018-09-25,104.250000,105.080002,103.779999,104.800003,77.998627,2078400
2018-09-26,104.449997,105.449997,104.000000,104.290001,77.619057,2375400
2018-09-27,103.830002,104.389999,102.599998,102.779999,76.495232,1900700
2018-09-28,102.260002,102.839996,100.930000,102.510002,76.294281,2441100
2018-10-01,102.949997,104.989998,102.949997,104.040001,77.432999,2411900
2018-10-02,104.410004,106.320000,104.290001,105.730003,78.690796,2443000
2018-10-03,105.959999,106.610001,104.580002,105.779999,78.728012,2321600
2018-10-04,105.959999,105.959999,103.129997,103.919998,77.343674,2641600
2018-10-05,103.949997,104.610001,103.180000,103.500000,77.031090,2565500
2018-10-08,102.889999,104.750000,102.550003,104.220001,77.566971,1929700
2018-10-09,103.750000,103.830002,99.510002,99.709999,74.210342,3310000
2018-10-10,100.489998,100.489998,97.489998,97.620003,72.654846,5274500
2018-10-11,97.550003,99.650002,96.809998,97.029999,72.215714,3704400
2018-10-12,98.099998,99.239998,97.029999,97.500000,72.565514,3335100
2018-10-15,97.519997,98.370003,96.930000,96.940002,72.148735,2051000
2018-10-16,97.370003,97.870003,97.029999,97.629997,72.662262,2636900
2018-10-17,97.639999,98.330002,95.889999,96.220001,71.612869,2408400
2018-10-18,96.050003,97.339996,94.209999,94.790001,70.548569,3205700
2018-10-19,95.449997,96.000000,92.879997,93.589996,69.655464,3203000
2018-10-22,94.269997,94.489998,91.250000,91.940002,68.427422,3513700
2018-10-23,90.080002,90.730003,88.910004,90.000000,66.983566,3388000
2018-10-24,90.419998,90.639999,86.410004,86.570000,64.430748,3708100
2018-10-25,87.639999,90.080002,87.580002,89.199997,66.388145,3399100
2018-10-26,88.129997,90.519997,87.500000,89.230003,66.410461,3358800
2018-10-29,90.730003,91.419998,88.190002,88.449997,65.829948,3172900
2018-10-30,89.070000,90.000000,85.599998,88.820000,66.105316,5161400
2018-10-31,90.029999,91.169998,88.680000,89.269997,66.440231,4470200
2018-11-01,91.190002,92.919998,90.110001,92.529999,68.866539,3317500
